;appointment timestamp;center age group;center id;test type;grab timestamp
2865608;2019-01-17 13:00;adult;10207;Blood Test;2019-01-16 01:10
2865609;2019-01-17 13:05;adult;10207;Blood Test;2019-01-16 01:10
2865610;2019-01-17 13:10;adult;10207;Blood Test;2019-01-16 01:10
2865611;2019-01-17 13:15;adult;10207;Blood Test;2019-01-16 01:10
2865612;2019-01-17 13:20;adult;10207;Blood Test;2019-01-16 01:10
2865613;2019-01-17 13:25;adult;10207;Blood Test;2019-01-16 01:10
2865614;2019-01-17 13:30;adult;10207;Blood Test;2019-01-16 01:10
2865615;2019-01-17 13:35;adult;10207;Blood Test;2019-01-16 01:10
2865616;2019-01-17 13:40;adult;10207;Blood Test;2019-01-16 01:10
2865617;2019-01-17 13:45;adult;10207;Blood Test;2019-01-16 01:10
2865618;2019-01-17 13:50;adult;10207;Blood Test;2019-01-16 01:10
2865619;2019-01-17 14:05;adult;10207;Blood Test;2019-01-16 01:10
2865620;2019-01-17 14:10;adult;10207;Blood Test;2019-01-16 01:10
2865621;2019-01-17 14:15;adult;10207;Blood Test;2019-01-16 01:10
2865622;2019-01-17 14:20;adult;10207;Blood Test;2019-01-16 01:10
2865623;2019-01-17 14:25;adult;10207;Blood Test;2019-01-16 01:10
2865624;2019-01-17 14:30;adult;10207;Blood Test;2019-01-16 01:10
2865625;2019-01-17 14:35;adult;10207;Blood Test;2019-01-16 01:10
2865626;2019-01-17 14:40;adult;10207;Blood Test;2019-01-16 01:10
2865627;2019-01-17 14:45;adult;10207;Blood Test;2019-01-16 01:10
2865628;2019-01-17 14:50;adult;10207;Blood Test;2019-01-16 01:10
2865629;2019-01-17 15:10;adult;10207;Blood Test;2019-01-16 01:10
2865630;2019-01-17 15:15;adult;10207;Blood Test;2019-01-16 01:10
2865631;2019-01-17 15:20;adult;10207;Blood Test;2019-01-16 01:10
2865632;2019-01-17 15:25;adult;10207;Blood Test;2019-01-16 01:10
2865633;2019-01-17 15:40;adult;10207;Blood Test;2019-01-16 01:10
2865634;2019-01-17 15:45;adult;10207;Blood Test;2019-01-16 01:10
2865635;2019-01-17 15:50;adult;10207;Blood Test;2019-01-16 01:10
2865636;2019-01-17 16:10;adult;10207;Blood Test;2019-01-16 01:10
2865637;2019-01-17 16:15;adult;10207;Blood Test;2019-01-16 01:10
2865638;2019-01-17 16:20;adult;10207;Blood Test;2019-01-16 01:10
2865639;2019-01-17 16:25;adult;10207;Blood Test;2019-01-16 01:10
2865640;2019-01-17 16:30;adult;10207;Blood Test;2019-01-16 01:10
2865641;2019-01-17 16:35;adult;10207;Blood Test;2019-01-16 01:10
2865642;2019-01-17 16:40;adult;10207;Blood Test;2019-01-16 01:10
2919775;2019-01-17 08:40;adult;10207;Blood Test;2019-01-16 02:00
2919776;2019-01-17 08:45;adult;10207;Blood Test;2019-01-16 02:00
2919777;2019-01-17 08:50;adult;10207;Blood Test;2019-01-16 02:00
2919778;2019-01-17 09:10;adult;10207;Blood Test;2019-01-16 02:00
2919779;2019-01-17 09:15;adult;10207;Blood Test;2019-01-16 02:00
2919780;2019-01-17 09:20;adult;10207;Blood Test;2019-01-16 02:00
2919781;2019-01-17 09:40;adult;10207;Blood Test;2019-01-16 02:00
2919782;2019-01-17 09:45;adult;10207;Blood Test;2019-01-16 02:00
2919783;2019-01-17 09:50;adult;10207;Blood Test;2019-01-16 02:00
2919784;2019-01-17 10:15;adult;10207;Blood Test;2019-01-16 02:00
2919785;2019-01-17 10:20;adult;10207;Blood Test;2019-01-16 02:00
2919786;2019-01-17 10:40;adult;10207;Blood Test;2019-01-16 02:00
2919787;2019-01-17 10:45;adult;10207;Blood Test;2019-01-16 02:00
2919788;2019-01-17 10:50;adult;10207;Blood Test;2019-01-16 02:00
2919789;2019-01-17 11:10;adult;10207;Blood Test;2019-01-16 02:00
2919790;2019-01-17 11:15;adult;10207;Blood Test;2019-01-16 02:00
2919791;2019-01-17 11:20;adult;10207;Blood Test;2019-01-16 02:00
2919792;2019-01-17 11:25;adult;10207;Blood Test;2019-01-16 02:00
2919793;2019-01-17 11:40;adult;10207;Blood Test;2019-01-16 02:00
2919794;2019-01-17 11:45;adult;10207;Blood Test;2019-01-16 02:00
2919795;2019-01-17 11:50;adult;10207;Blood Test;2019-01-16 02:00
2919796;2019-01-17 12:00;adult;10207;Blood Test;2019-01-16 02:00
2919797;2019-01-17 12:05;adult;10207;Blood Test;2019-01-16 02:00
2919798;2019-01-17 12:10;adult;10207;Blood Test;2019-01-16 02:00
2919799;2019-01-17 12:15;adult;10207;Blood Test;2019-01-16 02:00
2919800;2019-01-17 12:20;adult;10207;Blood Test;2019-01-16 02:00
2919801;2019-01-17 12:25;adult;10207;Blood Test;2019-01-16 02:00
2919802;2019-01-17 12:30;adult;10207;Blood Test;2019-01-16 02:00
2919803;2019-01-17 12:35;adult;10207;Blood Test;2019-01-16 02:00
2919804;2019-01-17 12:40;adult;10207;Blood Test;2019-01-16 02:00
2919805;2019-01-17 12:45;adult;10207;Blood Test;2019-01-16 02:00
2919806;2019-01-17 12:50;adult;10207;Blood Test;2019-01-16 02:00
2919807;2019-01-17 13:00;adult;10207;Blood Test;2019-01-16 02:00
2919808;2019-01-17 13:05;adult;10207;Blood Test;2019-01-16 02:00
2919809;2019-01-17 13:10;adult;10207;Blood Test;2019-01-16 02:00
2919810;2019-01-17 13:15;adult;10207;Blood Test;2019-01-16 02:00
2919811;2019-01-17 13:20;adult;10207;Blood Test;2019-01-16 02:00
2919812;2019-01-17 13:25;adult;10207;Blood Test;2019-01-16 02:00
2919813;2019-01-17 13:30;adult;10207;Blood Test;2019-01-16 02:00
2919814;2019-01-17 13:35;adult;10207;Blood Test;2019-01-16 02:00
2919815;2019-01-17 13:40;adult;10207;Blood Test;2019-01-16 02:00
2919816;2019-01-17 13:45;adult;10207;Blood Test;2019-01-16 02:00
2919817;2019-01-17 13:50;adult;10207;Blood Test;2019-01-16 02:00
2919818;2019-01-17 14:05;adult;10207;Blood Test;2019-01-16 02:00
2919819;2019-01-17 14:10;adult;10207;Blood Test;2019-01-16 02:00
2919820;2019-01-17 14:15;adult;10207;Blood Test;2019-01-16 02:00
2919821;2019-01-17 14:20;adult;10207;Blood Test;2019-01-16 02:00
2919822;2019-01-17 14:25;adult;10207;Blood Test;2019-01-16 02:00
2919823;2019-01-17 14:30;adult;10207;Blood Test;2019-01-16 02:00
2919824;2019-01-17 14:35;adult;10207;Blood Test;2019-01-16 02:00
2919825;2019-01-17 14:40;adult;10207;Blood Test;2019-01-16 02:00
2919826;2019-01-17 14:45;adult;10207;Blood Test;2019-01-16 02:00
2919827;2019-01-17 14:50;adult;10207;Blood Test;2019-01-16 02:00
2919828;2019-01-17 15:10;adult;10207;Blood Test;2019-01-16 02:00
2919829;2019-01-17 15:15;adult;10207;Blood Test;2019-01-16 02:00
2919830;2019-01-17 15:20;adult;10207;Blood Test;2019-01-16 02:00
2919831;2019-01-17 15:25;adult;10207;Blood Test;2019-01-16 02:00
2919832;2019-01-17 15:40;adult;10207;Blood Test;2019-01-16 02:00
2919833;2019-01-17 15:45;adult;10207;Blood Test;2019-01-16 02:00
2919834;2019-01-17 15:50;adult;10207;Blood Test;2019-01-16 02:00
2919835;2019-01-17 16:10;adult;10207;Blood Test;2019-01-16 02:00
2919836;2019-01-17 16:15;adult;10207;Blood Test;2019-01-16 02:00
2919837;2019-01-17 16:20;adult;10207;Blood Test;2019-01-16 02:00
2919838;2019-01-17 16:25;adult;10207;Blood Test;2019-01-16 02:00
2919839;2019-01-17 16:30;adult;10207;Blood Test;2019-01-16 02:00
2919840;2019-01-17 16:35;adult;10207;Blood Test;2019-01-16 02:00
2919841;2019-01-17 16:40;adult;10207;Blood Test;2019-01-16 02:00
2973973;2019-01-17 08:40;adult;10207;Blood Test;2019-01-16 02:10
2973974;2019-01-17 08:45;adult;10207;Blood Test;2019-01-16 02:10
2973975;2019-01-17 08:50;adult;10207;Blood Test;2019-01-16 02:10
2973976;2019-01-17 09:10;adult;10207;Blood Test;2019-01-16 02:10
2973977;2019-01-17 09:15;adult;10207;Blood Test;2019-01-16 02:10
2973978;2019-01-17 09:20;adult;10207;Blood Test;2019-01-16 02:10
2973979;2019-01-17 09:40;adult;10207;Blood Test;2019-01-16 02:10
2973980;2019-01-17 09:45;adult;10207;Blood Test;2019-01-16 02:10
2973981;2019-01-17 09:50;adult;10207;Blood Test;2019-01-16 02:10
2973982;2019-01-17 10:15;adult;10207;Blood Test;2019-01-16 02:10
2973983;2019-01-17 10:20;adult;10207;Blood Test;2019-01-16 02:10
2973984;2019-01-17 10:40;adult;10207;Blood Test;2019-01-16 02:10
2973985;2019-01-17 10:45;adult;10207;Blood Test;2019-01-16 02:10
2973986;2019-01-17 10:50;adult;10207;Blood Test;2019-01-16 02:10
2973987;2019-01-17 11:10;adult;10207;Blood Test;2019-01-16 02:10
2973988;2019-01-17 11:15;adult;10207;Blood Test;2019-01-16 02:10
2973989;2019-01-17 11:20;adult;10207;Blood Test;2019-01-16 02:10
2973990;2019-01-17 11:25;adult;10207;Blood Test;2019-01-16 02:10
2973991;2019-01-17 11:40;adult;10207;Blood Test;2019-01-16 02:10
2973992;2019-01-17 11:45;adult;10207;Blood Test;2019-01-16 02:10
2973993;2019-01-17 11:50;adult;10207;Blood Test;2019-01-16 02:10
2973994;2019-01-17 12:00;adult;10207;Blood Test;2019-01-16 02:10
2973995;2019-01-17 12:05;adult;10207;Blood Test;2019-01-16 02:10
2973996;2019-01-17 12:10;adult;10207;Blood Test;2019-01-16 02:10
2973997;2019-01-17 12:15;adult;10207;Blood Test;2019-01-16 02:10
2973998;2019-01-17 12:20;adult;10207;Blood Test;2019-01-16 02:10
2973999;2019-01-17 12:25;adult;10207;Blood Test;2019-01-16 02:10
2974000;2019-01-17 12:30;adult;10207;Blood Test;2019-01-16 02:10
2974001;2019-01-17 12:35;adult;10207;Blood Test;2019-01-16 02:10
2974002;2019-01-17 12:40;adult;10207;Blood Test;2019-01-16 02:10
2974003;2019-01-17 12:45;adult;10207;Blood Test;2019-01-16 02:10
2974004;2019-01-17 12:50;adult;10207;Blood Test;2019-01-16 02:10
2974005;2019-01-17 13:00;adult;10207;Blood Test;2019-01-16 02:10
2974006;2019-01-17 13:05;adult;10207;Blood Test;2019-01-16 02:10
2974007;2019-01-17 13:10;adult;10207;Blood Test;2019-01-16 02:10
2974008;2019-01-17 13:15;adult;10207;Blood Test;2019-01-16 02:10
2974009;2019-01-17 13:20;adult;10207;Blood Test;2019-01-16 02:10
2974010;2019-01-17 13:25;adult;10207;Blood Test;2019-01-16 02:10
2974011;2019-01-17 13:30;adult;10207;Blood Test;2019-01-16 02:10
2974012;2019-01-17 13:35;adult;10207;Blood Test;2019-01-16 02:10
2974013;2019-01-17 13:40;adult;10207;Blood Test;2019-01-16 02:10
2974014;2019-01-17 13:45;adult;10207;Blood Test;2019-01-16 02:10
2974015;2019-01-17 13:50;adult;10207;Blood Test;2019-01-16 02:10
2974016;2019-01-17 14:05;adult;10207;Blood Test;2019-01-16 02:10
2974017;2019-01-17 14:10;adult;10207;Blood Test;2019-01-16 02:10
2974018;2019-01-17 14:15;adult;10207;Blood Test;2019-01-16 02:10
2974019;2019-01-17 14:20;adult;10207;Blood Test;2019-01-16 02:10
2974020;2019-01-17 14:25;adult;10207;Blood Test;2019-01-16 02:10
2974021;2019-01-17 14:30;adult;10207;Blood Test;2019-01-16 02:10
2974022;2019-01-17 14:35;adult;10207;Blood Test;2019-01-16 02:10
2974023;2019-01-17 14:40;adult;10207;Blood Test;2019-01-16 02:10
2974024;2019-01-17 14:45;adult;10207;Blood Test;2019-01-16 02:10
2974025;2019-01-17 14:50;adult;10207;Blood Test;2019-01-16 02:10
2974026;2019-01-17 15:10;adult;10207;Blood Test;2019-01-16 02:10
2974027;2019-01-17 15:15;adult;10207;Blood Test;2019-01-16 02:10
2974028;2019-01-17 15:20;adult;10207;Blood Test;2019-01-16 02:10
2974029;2019-01-17 15:25;adult;10207;Blood Test;2019-01-16 02:10
2974030;2019-01-17 15:40;adult;10207;Blood Test;2019-01-16 02:10
2974031;2019-01-17 15:45;adult;10207;Blood Test;2019-01-16 02:10
2974032;2019-01-17 15:50;adult;10207;Blood Test;2019-01-16 02:10
2974033;2019-01-17 16:10;adult;10207;Blood Test;2019-01-16 02:10
2974034;2019-01-17 16:15;adult;10207;Blood Test;2019-01-16 02:10
2974035;2019-01-17 16:20;adult;10207;Blood Test;2019-01-16 02:10
2974036;2019-01-17 16:25;adult;10207;Blood Test;2019-01-16 02:10
2974037;2019-01-17 16:30;adult;10207;Blood Test;2019-01-16 02:10
2974038;2019-01-17 16:35;adult;10207;Blood Test;2019-01-16 02:10
2974039;2019-01-17 16:40;adult;10207;Blood Test;2019-01-16 02:10
3028171;2019-01-17 08:40;adult;10207;Blood Test;2019-01-16 03:00
3028172;2019-01-17 08:45;adult;10207;Blood Test;2019-01-16 03:00
3028173;2019-01-17 08:50;adult;10207;Blood Test;2019-01-16 03:00
3028174;2019-01-17 09:10;adult;10207;Blood Test;2019-01-16 03:00
3028175;2019-01-17 09:15;adult;10207;Blood Test;2019-01-16 03:00
3028176;2019-01-17 09:20;adult;10207;Blood Test;2019-01-16 03:00
3028177;2019-01-17 09:40;adult;10207;Blood Test;2019-01-16 03:00
3028178;2019-01-17 09:45;adult;10207;Blood Test;2019-01-16 03:00
3028179;2019-01-17 09:50;adult;10207;Blood Test;2019-01-16 03:00
3028180;2019-01-17 10:15;adult;10207;Blood Test;2019-01-16 03:00
3028181;2019-01-17 10:20;adult;10207;Blood Test;2019-01-16 03:00
3028182;2019-01-17 10:40;adult;10207;Blood Test;2019-01-16 03:00
3028183;2019-01-17 10:45;adult;10207;Blood Test;2019-01-16 03:00
3028184;2019-01-17 10:50;adult;10207;Blood Test;2019-01-16 03:00
3028185;2019-01-17 11:10;adult;10207;Blood Test;2019-01-16 03:00
3028186;2019-01-17 11:15;adult;10207;Blood Test;2019-01-16 03:00
3028187;2019-01-17 11:20;adult;10207;Blood Test;2019-01-16 03:00
3028188;2019-01-17 11:25;adult;10207;Blood Test;2019-01-16 03:00
3028189;2019-01-17 11:40;adult;10207;Blood Test;2019-01-16 03:00
3028190;2019-01-17 11:45;adult;10207;Blood Test;2019-01-16 03:00
3028191;2019-01-17 11:50;adult;10207;Blood Test;2019-01-16 03:00
3028192;2019-01-17 12:00;adult;10207;Blood Test;2019-01-16 03:00
3028193;2019-01-17 12:05;adult;10207;Blood Test;2019-01-16 03:00
3028194;2019-01-17 12:10;adult;10207;Blood Test;2019-01-16 03:00
3028195;2019-01-17 12:15;adult;10207;Blood Test;2019-01-16 03:00
3028196;2019-01-17 12:20;adult;10207;Blood Test;2019-01-16 03:00
3028197;2019-01-17 12:25;adult;10207;Blood Test;2019-01-16 03:00
3028198;2019-01-17 12:30;adult;10207;Blood Test;2019-01-16 03:00
3028199;2019-01-17 12:35;adult;10207;Blood Test;2019-01-16 03:00
3028200;2019-01-17 12:40;adult;10207;Blood Test;2019-01-16 03:00
3028201;2019-01-17 12:45;adult;10207;Blood Test;2019-01-16 03:00
3028202;2019-01-17 12:50;adult;10207;Blood Test;2019-01-16 03:00
3028203;2019-01-17 13:00;adult;10207;Blood Test;2019-01-16 03:00
3028204;2019-01-17 13:05;adult;10207;Blood Test;2019-01-16 03:00
3028205;2019-01-17 13:10;adult;10207;Blood Test;2019-01-16 03:00
3028206;2019-01-17 13:15;adult;10207;Blood Test;2019-01-16 03:00
3028207;2019-01-17 13:20;adult;10207;Blood Test;2019-01-16 03:00
3028208;2019-01-17 13:25;adult;10207;Blood Test;2019-01-16 03:00
3028209;2019-01-17 13:30;adult;10207;Blood Test;2019-01-16 03:00
3028210;2019-01-17 13:35;adult;10207;Blood Test;2019-01-16 03:00
3028211;2019-01-17 13:40;adult;10207;Blood Test;2019-01-16 03:00
3028212;2019-01-17 13:45;adult;10207;Blood Test;2019-01-16 03:00
3028213;2019-01-17 13:50;adult;10207;Blood Test;2019-01-16 03:00
3028214;2019-01-17 14:05;adult;10207;Blood Test;2019-01-16 03:00
3028215;2019-01-17 14:10;adult;10207;Blood Test;2019-01-16 03:00
3028216;2019-01-17 14:15;adult;10207;Blood Test;2019-01-16 03:00
3028217;2019-01-17 14:20;adult;10207;Blood Test;2019-01-16 03:00
3028218;2019-01-17 14:25;adult;10207;Blood Test;2019-01-16 03:00
3028219;2019-01-17 14:30;adult;10207;Blood Test;2019-01-16 03:00
3028220;2019-01-17 14:35;adult;10207;Blood Test;2019-01-16 03:00
3028221;2019-01-17 14:40;adult;10207;Blood Test;2019-01-16 03:00
3028222;2019-01-17 14:45;adult;10207;Blood Test;2019-01-16 03:00
3028223;2019-01-17 14:50;adult;10207;Blood Test;2019-01-16 03:00
3028224;2019-01-17 15:10;adult;10207;Blood Test;2019-01-16 03:00
3028225;2019-01-17 15:15;adult;10207;Blood Test;2019-01-16 03:00
3028226;2019-01-17 15:20;adult;10207;Blood Test;2019-01-16 03:00
3028227;2019-01-17 15:25;adult;10207;Blood Test;2019-01-16 03:00
3028228;2019-01-17 15:40;adult;10207;Blood Test;2019-01-16 03:00
3028229;2019-01-17 15:45;adult;10207;Blood Test;2019-01-16 03:00
3028230;2019-01-17 15:50;adult;10207;Blood Test;2019-01-16 03:00
3028231;2019-01-17 16:10;adult;10207;Blood Test;2019-01-16 03:00
3028232;2019-01-17 16:15;adult;10207;Blood Test;2019-01-16 03:00
3028233;2019-01-17 16:20;adult;10207;Blood Test;2019-01-16 03:00
3028234;2019-01-17 16:25;adult;10207;Blood Test;2019-01-16 03:00
3028235;2019-01-17 16:30;adult;10207;Blood Test;2019-01-16 03:00
3028236;2019-01-17 16:35;adult;10207;Blood Test;2019-01-16 03:00
3028237;2019-01-17 16:40;adult;10207;Blood Test;2019-01-16 03:00
3082369;2019-01-17 08:40;adult;10207;Blood Test;2019-01-16 03:10
3082370;2019-01-17 08:45;adult;10207;Blood Test;2019-01-16 03:10
3082371;2019-01-17 08:50;adult;10207;Blood Test;2019-01-16 03:10
3082372;2019-01-17 09:10;adult;10207;Blood Test;2019-01-16 03:10
3082373;2019-01-17 09:15;adult;10207;Blood Test;2019-01-16 03:10
3082374;2019-01-17 09:20;adult;10207;Blood Test;2019-01-16 03:10
3082375;2019-01-17 09:40;adult;10207;Blood Test;2019-01-16 03:10
3082376;2019-01-17 09:45;adult;10207;Blood Test;2019-01-16 03:10
3082377;2019-01-17 09:50;adult;10207;Blood Test;2019-01-16 03:10
3082378;2019-01-17 10:15;adult;10207;Blood Test;2019-01-16 03:10
3082379;2019-01-17 10:20;adult;10207;Blood Test;2019-01-16 03:10
3082380;2019-01-17 10:40;adult;10207;Blood Test;2019-01-16 03:10
3082381;2019-01-17 10:45;adult;10207;Blood Test;2019-01-16 03:10
3082382;2019-01-17 10:50;adult;10207;Blood Test;2019-01-16 03:10
3082383;2019-01-17 11:10;adult;10207;Blood Test;2019-01-16 03:10
3082384;2019-01-17 11:15;adult;10207;Blood Test;2019-01-16 03:10
3082385;2019-01-17 11:20;adult;10207;Blood Test;2019-01-16 03:10
3082386;2019-01-17 11:25;adult;10207;Blood Test;2019-01-16 03:10
3082387;2019-01-17 11:40;adult;10207;Blood Test;2019-01-16 03:10
3082388;2019-01-17 11:45;adult;10207;Blood Test;2019-01-16 03:10
3082389;2019-01-17 11:50;adult;10207;Blood Test;2019-01-16 03:10
3082390;2019-01-17 12:00;adult;10207;Blood Test;2019-01-16 03:10
3082391;2019-01-17 12:05;adult;10207;Blood Test;2019-01-16 03:10
3082392;2019-01-17 12:10;adult;10207;Blood Test;2019-01-16 03:10
3082393;2019-01-17 12:15;adult;10207;Blood Test;2019-01-16 03:10
3082394;2019-01-17 12:20;adult;10207;Blood Test;2019-01-16 03:10
3082395;2019-01-17 12:25;adult;10207;Blood Test;2019-01-16 03:10
3082396;2019-01-17 12:30;adult;10207;Blood Test;2019-01-16 03:10
3082397;2019-01-17 12:35;adult;10207;Blood Test;2019-01-16 03:10
3082398;2019-01-17 12:40;adult;10207;Blood Test;2019-01-16 03:10
3082399;2019-01-17 12:45;adult;10207;Blood Test;2019-01-16 03:10
3082400;2019-01-17 12:50;adult;10207;Blood Test;2019-01-16 03:10
3082401;2019-01-17 13:00;adult;10207;Blood Test;2019-01-16 03:10
3082402;2019-01-17 13:05;adult;10207;Blood Test;2019-01-16 03:10
3082403;2019-01-17 13:10;adult;10207;Blood Test;2019-01-16 03:10
3082404;2019-01-17 13:15;adult;10207;Blood Test;2019-01-16 03:10
3082405;2019-01-17 13:20;adult;10207;Blood Test;2019-01-16 03:10
3082406;2019-01-17 13:25;adult;10207;Blood Test;2019-01-16 03:10
3082407;2019-01-17 13:30;adult;10207;Blood Test;2019-01-16 03:10
3082408;2019-01-17 13:35;adult;10207;Blood Test;2019-01-16 03:10
3082409;2019-01-17 13:40;adult;10207;Blood Test;2019-01-16 03:10
3082410;2019-01-17 13:45;adult;10207;Blood Test;2019-01-16 03:10
3082411;2019-01-17 13:50;adult;10207;Blood Test;2019-01-16 03:10
3082412;2019-01-17 14:05;adult;10207;Blood Test;2019-01-16 03:10
3082413;2019-01-17 14:10;adult;10207;Blood Test;2019-01-16 03:10
3082414;2019-01-17 14:15;adult;10207;Blood Test;2019-01-16 03:10
3082415;2019-01-17 14:20;adult;10207;Blood Test;2019-01-16 03:10
3082416;2019-01-17 14:25;adult;10207;Blood Test;2019-01-16 03:10
3082417;2019-01-17 14:30;adult;10207;Blood Test;2019-01-16 03:10
3082418;2019-01-17 14:35;adult;10207;Blood Test;2019-01-16 03:10
3082419;2019-01-17 14:40;adult;10207;Blood Test;2019-01-16 03:10
3082420;2019-01-17 14:45;adult;10207;Blood Test;2019-01-16 03:10
3082421;2019-01-17 14:50;adult;10207;Blood Test;2019-01-16 03:10
3082422;2019-01-17 15:10;adult;10207;Blood Test;2019-01-16 03:10
3082423;2019-01-17 15:15;adult;10207;Blood Test;2019-01-16 03:10
3082424;2019-01-17 15:20;adult;10207;Blood Test;2019-01-16 03:10
3082425;2019-01-17 15:25;adult;10207;Blood Test;2019-01-16 03:10
3082426;2019-01-17 15:40;adult;10207;Blood Test;2019-01-16 03:10
3082427;2019-01-17 15:45;adult;10207;Blood Test;2019-01-16 03:10
3082428;2019-01-17 15:50;adult;10207;Blood Test;2019-01-16 03:10
3082429;2019-01-17 16:10;adult;10207;Blood Test;2019-01-16 03:10
3082430;2019-01-17 16:15;adult;10207;Blood Test;2019-01-16 03:10
3082431;2019-01-17 16:20;adult;10207;Blood Test;2019-01-16 03:10
3082432;2019-01-17 16:25;adult;10207;Blood Test;2019-01-16 03:10
3082433;2019-01-17 16:30;adult;10207;Blood Test;2019-01-16 03:10
3082434;2019-01-17 16:35;adult;10207;Blood Test;2019-01-16 03:10
3082435;2019-01-17 16:40;adult;10207;Blood Test;2019-01-16 03:10
3136567;2019-01-17 08:40;adult;10207;Blood Test;2019-01-16 04:00
3136568;2019-01-17 08:45;adult;10207;Blood Test;2019-01-16 04:00
3136569;2019-01-17 08:50;adult;10207;Blood Test;2019-01-16 04:00
3136570;2019-01-17 09:10;adult;10207;Blood Test;2019-01-16 04:00
3136571;2019-01-17 09:15;adult;10207;Blood Test;2019-01-16 04:00
3136572;2019-01-17 09:20;adult;10207;Blood Test;2019-01-16 04:00
3136573;2019-01-17 09:40;adult;10207;Blood Test;2019-01-16 04:00
3136574;2019-01-17 09:45;adult;10207;Blood Test;2019-01-16 04:00
3136575;2019-01-17 09:50;adult;10207;Blood Test;2019-01-16 04:00
3136576;2019-01-17 10:15;adult;10207;Blood Test;2019-01-16 04:00
3136577;2019-01-17 10:20;adult;10207;Blood Test;2019-01-16 04:00
3136578;2019-01-17 10:40;adult;10207;Blood Test;2019-01-16 04:00
3136579;2019-01-17 10:45;adult;10207;Blood Test;2019-01-16 04:00
3136580;2019-01-17 10:50;adult;10207;Blood Test;2019-01-16 04:00
3136581;2019-01-17 11:10;adult;10207;Blood Test;2019-01-16 04:00
3136582;2019-01-17 11:15;adult;10207;Blood Test;2019-01-16 04:00
3136583;2019-01-17 11:20;adult;10207;Blood Test;2019-01-16 04:00
3136584;2019-01-17 11:25;adult;10207;Blood Test;2019-01-16 04:00
3136585;2019-01-17 11:40;adult;10207;Blood Test;2019-01-16 04:00
3136586;2019-01-17 11:45;adult;10207;Blood Test;2019-01-16 04:00
3136587;2019-01-17 11:50;adult;10207;Blood Test;2019-01-16 04:00
3136588;2019-01-17 12:00;adult;10207;Blood Test;2019-01-16 04:00
3136589;2019-01-17 12:05;adult;10207;Blood Test;2019-01-16 04:00
